class edu.neu.info6205.model.Virus
name,Covid-19
R,0.0
superSpreaderRate,0.01
infectiousRadius,200.0
infectiousRate,0.4
recoveryRate,0.99
incidenceRate,0.8
latentPeriod,14.0
infectiousPeriod,20.0
class edu.neu.info6205.model.Residence
name,Boston
virus,edu.neu.info6205.model.Virus@29453f44
population,617594
density,538.0
radius,33881.32579929858
residents,[Ledu.neu.info6205.model.Person;@5cad8086
susceptible,617584
exposed,0
infected,10
removed,0
dead,0
drawRadius,400.0
drawX,410.0
drawY,410.0
scale,0.011805913451246377
random,java.util.Random@61bbe9ba
class edu.neu.info6205.model.Measure
name,Boston-Measure
enable,true
barrierRate,0.5
maskUseRate,0.5
maskEffectiveness,0.8
contactTracking,0.3
vaccine,0
vaccineEffectiveness,0.8
virusTesting,0
quarantineRate,0.5
Days           ,Susceptible    ,Exposed        ,Infected       ,Recovered      ,Dead           ,R         ,K         
748            ,310664         ,78             ,117            ,303636         ,3099           ,0.6667    ,0.8000    
749            ,310658         ,76             ,119            ,303642         ,3099           ,0.6387    ,0.8000    
750            ,310653         ,76             ,120            ,303646         ,3099           ,0.6333    ,0.7959    
751            ,310651         ,72             ,122            ,303650         ,3099           ,0.5902    ,0.7990    
752            ,310650         ,67             ,125            ,303652         ,3100           ,0.5360    ,0.7969    
753            ,310648         ,66             ,121            ,303659         ,3100           ,0.5455    ,0.7968    
754            ,310645         ,66             ,113            ,303670         ,3100           ,0.5841    ,0.7989    
755            ,310640         ,67             ,114            ,303673         ,3100           ,0.5877    ,0.7956    
756            ,310635         ,66             ,113            ,303679         ,3101           ,0.5841    ,0.7989    
757            ,310630         ,63             ,112            ,303688         ,3101           ,0.5625    ,0.8000    
758            ,310628         ,62             ,108            ,303695         ,3101           ,0.5741    ,0.8000    
759            ,310626         ,55             ,111            ,303701         ,3101           ,0.4955    ,0.7952    
760            ,310625         ,46             ,115            ,303707         ,3101           ,0.4000    ,0.7950    
761            ,310622         ,46             ,113            ,303712         ,3101           ,0.4071    ,0.7987    
762            ,310618         ,46             ,110            ,303719         ,3101           ,0.4182    ,0.7949    
763            ,310614         ,44             ,112            ,303723         ,3101           ,0.3929    ,0.7949    
764            ,310611         ,42             ,111            ,303729         ,3101           ,0.3784    ,0.7974    
765            ,310608         ,43             ,106            ,303736         ,3101           ,0.4057    ,0.7987    
766            ,310606         ,44             ,103            ,303740         ,3101           ,0.4272    ,0.7959    
767            ,310602         ,46             ,104            ,303741         ,3101           ,0.4423    ,0.8000    
768            ,310597         ,48             ,97             ,303751         ,3101           ,0.4948    ,0.8000    
769            ,310592         ,48             ,94             ,303758         ,3102           ,0.5106    ,0.7958    
770            ,310590         ,45             ,94             ,303763         ,3102           ,0.4787    ,0.7986    
771            ,310585         ,45             ,93             ,303769         ,3102           ,0.4839    ,0.7971    
772            ,310581         ,47             ,89             ,303775         ,3102           ,0.5281    ,0.7941    
773            ,310577         ,49             ,88             ,303778         ,3102           ,0.5568    ,0.7956    
774            ,310576         ,49             ,86             ,303781         ,3102           ,0.5698    ,0.8000    
775            ,310572         ,50             ,85             ,303785         ,3102           ,0.5882    ,0.8000    
776            ,310570         ,48             ,83             ,303791         ,3102           ,0.5783    ,0.7939    
777            ,310567         ,47             ,79             ,303799         ,3102           ,0.5949    ,0.7937    
778            ,310563         ,48             ,79             ,303802         ,3102           ,0.6076    ,0.7953    
779            ,310559         ,49             ,73             ,303811         ,3102           ,0.6712    ,0.7951    
780            ,310555         ,51             ,65             ,303821         ,3102           ,0.7846    ,0.7931    
781            ,310553         ,49             ,66             ,303824         ,3102           ,0.7424    ,0.8000    
782            ,310550         ,47             ,67             ,303828         ,3102           ,0.7015    ,0.7982    
783            ,310547         ,45             ,66             ,303834         ,3102           ,0.6818    ,0.7928    
784            ,310544         ,46             ,63             ,303839         ,3102           ,0.7302    ,0.7982    
785            ,310541         ,44             ,66             ,303841         ,3102           ,0.6667    ,0.8000    
786            ,310539         ,42             ,69             ,303842         ,3102           ,0.6087    ,0.7928    
787            ,310537         ,40             ,71             ,303844         ,3102           ,0.5634    ,0.7928    
788            ,310535         ,41             ,69             ,303847         ,3102           ,0.5942    ,0.8000    
789            ,310533         ,39             ,68             ,303852         ,3102           ,0.5735    ,0.7944    
790            ,310530         ,40             ,65             ,303857         ,3102           ,0.6154    ,0.8000    
791            ,310528         ,39             ,63             ,303862         ,3102           ,0.6190    ,0.7941    
792            ,310527         ,36             ,65             ,303864         ,3102           ,0.5538    ,0.7921    
793            ,310527         ,32             ,67             ,303866         ,3102           ,0.4776    ,0.7980    
794            ,310524         ,31             ,70             ,303867         ,3102           ,0.4429    ,0.7921    
795            ,310522         ,31             ,69             ,303870         ,3102           ,0.4493    ,0.8000    
796            ,310521         ,29             ,68             ,303874         ,3102           ,0.4265    ,0.7938    
797            ,310520         ,27             ,67             ,303878         ,3102           ,0.4030    ,0.7979    
798            ,310517         ,27             ,67             ,303881         ,3102           ,0.4030    ,0.7979    
799            ,310514         ,27             ,67             ,303884         ,3102           ,0.4030    ,0.7979    
800            ,310513         ,26             ,67             ,303886         ,3102           ,0.3881    ,0.7957    
801            ,310512         ,25             ,65             ,303890         ,3102           ,0.3846    ,0.8000    
802            ,310511         ,24             ,62             ,303895         ,3102           ,0.3871    ,0.7907    
803            ,310505         ,28             ,59             ,303899         ,3103           ,0.4746    ,0.7931    
804            ,310503         ,27             ,60             ,303901         ,3103           ,0.4500    ,0.7931    
805            ,310503         ,25             ,57             ,303906         ,3103           ,0.4386    ,0.7927    
806            ,310501         ,26             ,54             ,303910         ,3103           ,0.4815    ,0.8000    
807            ,310501         ,26             ,50             ,303914         ,3103           ,0.5200    ,0.7895    
808            ,310501         ,23             ,52             ,303915         ,3103           ,0.4423    ,0.8000    
809            ,310498         ,24             ,50             ,303919         ,3103           ,0.4800    ,0.7973    
810            ,310498         ,23             ,49             ,303921         ,3103           ,0.4694    ,0.7917    
811            ,310498         ,22             ,47             ,303924         ,3103           ,0.4681    ,0.7971    
812            ,310495         ,22             ,46             ,303928         ,3103           ,0.4783    ,0.7941    
813            ,310493         ,21             ,45             ,303932         ,3103           ,0.4667    ,0.7879    
814            ,310492         ,21             ,42             ,303935         ,3104           ,0.5000    ,0.7937    
815            ,310489         ,23             ,41             ,303937         ,3104           ,0.5610    ,0.7969    
816            ,310488         ,23             ,39             ,303940         ,3104           ,0.5897    ,0.7903    
817            ,310488         ,17             ,42             ,303943         ,3104           ,0.4048    ,0.7966    
818            ,310488         ,15             ,41             ,303946         ,3104           ,0.3659    ,0.7857    
819            ,310487         ,16             ,38             ,303949         ,3104           ,0.4211    ,0.7963    
820            ,310486         ,15             ,38             ,303951         ,3104           ,0.3947    ,0.7925    
821            ,310485         ,16             ,36             ,303953         ,3104           ,0.4444    ,0.7885    
822            ,310485         ,16             ,34             ,303955         ,3104           ,0.4706    ,0.8000    
823            ,310483         ,15             ,35             ,303957         ,3104           ,0.4286    ,0.8000    
824            ,310482         ,16             ,32             ,303960         ,3104           ,0.5000    ,0.7917    
825            ,310482         ,16             ,30             ,303962         ,3104           ,0.5333    ,0.7826    
826            ,310481         ,14             ,32             ,303963         ,3104           ,0.4375    ,0.7826    
827            ,310481         ,12             ,34             ,303963         ,3104           ,0.3529    ,0.7826    
828            ,310479         ,13             ,32             ,303966         ,3104           ,0.4063    ,0.8000    
829            ,310476         ,13             ,33             ,303968         ,3104           ,0.3939    ,0.7826    
830            ,310475         ,13             ,33             ,303969         ,3104           ,0.3939    ,0.7826    
831            ,310475         ,13             ,32             ,303970         ,3104           ,0.4063    ,0.8000    
832            ,310474         ,14             ,29             ,303973         ,3104           ,0.4828    ,0.7907    
833            ,310474         ,13             ,27             ,303976         ,3104           ,0.4815    ,0.8000    
834            ,310474         ,12             ,27             ,303977         ,3104           ,0.4444    ,0.7949    
835            ,310473         ,12             ,27             ,303978         ,3104           ,0.4444    ,0.7949    
836            ,310472         ,13             ,26             ,303979         ,3104           ,0.5000    ,0.7949    
837            ,310472         ,11             ,22             ,303985         ,3104           ,0.5000    ,0.7879    
838            ,310472         ,10             ,21             ,303987         ,3104           ,0.4762    ,0.7742    
839            ,310470         ,12             ,21             ,303987         ,3104           ,0.5714    ,0.7879    
840            ,310470         ,11             ,20             ,303989         ,3104           ,0.5500    ,0.7742    
841            ,310470         ,11             ,20             ,303989         ,3104           ,0.5500    ,0.7742    
842            ,310470         ,9              ,22             ,303989         ,3104           ,0.4091    ,0.7742    
843            ,310469         ,7              ,22             ,303992         ,3104           ,0.3182    ,0.7931    
844            ,310468         ,7              ,23             ,303992         ,3104           ,0.3043    ,0.8000    
845            ,310468         ,7              ,23             ,303992         ,3104           ,0.3043    ,0.8000    
846            ,310468         ,6              ,21             ,303995         ,3104           ,0.2857    ,0.7778    
847            ,310467         ,7              ,19             ,303997         ,3104           ,0.3684    ,0.7692    
848            ,310467         ,7              ,18             ,303998         ,3104           ,0.3889    ,0.8000    
849            ,310467         ,6              ,16             ,304001         ,3104           ,0.3750    ,0.7727    
850            ,310467         ,5              ,16             ,304002         ,3104           ,0.3125    ,0.7619    
851            ,310467         ,5              ,16             ,304002         ,3104           ,0.3125    ,0.7619    
852            ,310467         ,5              ,16             ,304002         ,3104           ,0.3125    ,0.7619    
853            ,310467         ,3              ,17             ,304003         ,3104           ,0.1765    ,0.8000    
854            ,310467         ,3              ,16             ,304004         ,3104           ,0.1875    ,0.7895    
855            ,310466         ,4              ,15             ,304005         ,3104           ,0.2667    ,0.7895    
856            ,310466         ,4              ,15             ,304005         ,3104           ,0.2667    ,0.7895    
857            ,310465         ,4              ,14             ,304007         ,3104           ,0.2857    ,0.7778    
858            ,310465         ,3              ,14             ,304008         ,3104           ,0.2143    ,0.7647    
859            ,310465         ,3              ,14             ,304008         ,3104           ,0.2143    ,0.7647    
860            ,310465         ,3              ,13             ,304009         ,3104           ,0.2308    ,0.7500    
861            ,310463         ,4              ,14             ,304009         ,3104           ,0.2857    ,0.7778    
862            ,310463         ,4              ,12             ,304011         ,3104           ,0.3333    ,0.7500    
863            ,310462         ,5              ,9              ,304014         ,3104           ,0.5556    ,0.7857    
864            ,310461         ,6              ,8              ,304015         ,3104           ,0.7500    ,0.7857    
865            ,310460         ,7              ,8              ,304015         ,3104           ,0.8750    ,0.8000    
866            ,310460         ,7              ,7              ,304016         ,3104           ,1.0000    ,0.7857    
867            ,310460         ,7              ,7              ,304016         ,3104           ,1.0000    ,0.7857    
868            ,310460         ,7              ,7              ,304016         ,3104           ,1.0000    ,0.7857    
869            ,310460         ,6              ,7              ,304017         ,3104           ,0.8571    ,0.7692    
870            ,310460         ,6              ,6              ,304018         ,3104           ,1.0000    ,0.7500    
871            ,310459         ,6              ,7              ,304018         ,3104           ,0.8571    ,0.7692    
872            ,310459         ,6              ,7              ,304018         ,3104           ,0.8571    ,0.7692    
873            ,310459         ,6              ,5              ,304020         ,3104           ,1.2000    ,0.7273    
874            ,310459         ,6              ,5              ,304020         ,3104           ,1.2000    ,0.7273    
875            ,310459         ,4              ,7              ,304020         ,3104           ,0.5714    ,0.7273    
876            ,310459         ,4              ,7              ,304020         ,3104           ,0.5714    ,0.7273    
877            ,310459         ,3              ,7              ,304021         ,3104           ,0.4286    ,0.8000    
878            ,310459         ,2              ,7              ,304022         ,3104           ,0.2857    ,0.7778    
879            ,310459         ,1              ,8              ,304022         ,3104           ,0.1250    ,0.7778    
880            ,310459         ,1              ,8              ,304022         ,3104           ,0.1250    ,0.7778    
881            ,310459         ,1              ,7              ,304023         ,3104           ,0.1429    ,0.7500    
882            ,310459         ,1              ,7              ,304023         ,3104           ,0.1429    ,0.7500    
883            ,310459         ,1              ,7              ,304023         ,3104           ,0.1429    ,0.7500    
884            ,310459         ,1              ,7              ,304023         ,3104           ,0.1429    ,0.7500    
885            ,310459         ,0              ,8              ,304023         ,3104           ,0.0000    ,0.7500    
886            ,310458         ,1              ,8              ,304023         ,3104           ,0.1250    ,0.7778    
887            ,310458         ,1              ,8              ,304023         ,3104           ,0.1250    ,0.7778    
888            ,310458         ,1              ,8              ,304023         ,3104           ,0.1250    ,0.7778    
889            ,310458         ,1              ,7              ,304024         ,3104           ,0.1429    ,0.7500    
890            ,310457         ,2              ,7              ,304024         ,3104           ,0.2857    ,0.7778    
891            ,310457         ,2              ,6              ,304025         ,3104           ,0.3333    ,0.7500    
892            ,310457         ,2              ,6              ,304025         ,3104           ,0.3333    ,0.7500    
893            ,310457         ,2              ,6              ,304025         ,3104           ,0.3333    ,0.7500    
894            ,310457         ,2              ,6              ,304025         ,3104           ,0.3333    ,0.7500    
895            ,310457         ,2              ,4              ,304027         ,3104           ,0.5000    ,0.6667    
896            ,310457         ,2              ,4              ,304027         ,3104           ,0.5000    ,0.6667    
897            ,310457         ,2              ,3              ,304028         ,3104           ,0.6667    ,0.8000    
898            ,310457         ,2              ,2              ,304029         ,3104           ,1.0000    ,0.7500    
899            ,310457         ,2              ,1              ,304030         ,3104           ,2.0000    ,0.6667    
900            ,310457         ,1              ,2              ,304030         ,3104           ,0.5000    ,0.6667    
901            ,310457         ,1              ,2              ,304030         ,3104           ,0.5000    ,0.6667    
902            ,310457         ,1              ,2              ,304030         ,3104           ,0.5000    ,0.6667    
903            ,310457         ,1              ,2              ,304030         ,3104           ,0.5000    ,0.6667    
904            ,310457         ,0              ,3              ,304030         ,3104           ,0.0000    ,0.6667    
905            ,310457         ,0              ,2              ,304031         ,3104           ,0.0000    ,0.5000    
906            ,310456         ,1              ,2              ,304031         ,3104           ,0.5000    ,0.6667    
907            ,310456         ,1              ,2              ,304031         ,3104           ,0.5000    ,0.6667    
908            ,310456         ,1              ,2              ,304031         ,3104           ,0.5000    ,0.6667    
909            ,310456         ,1              ,2              ,304031         ,3104           ,0.5000    ,0.6667    
910            ,310456         ,1              ,2              ,304031         ,3104           ,0.5000    ,0.6667    
911            ,310456         ,1              ,2              ,304031         ,3104           ,0.5000    ,0.6667    
912            ,310455         ,2              ,2              ,304031         ,3104           ,1.0000    ,0.7500    
913            ,310455         ,2              ,2              ,304031         ,3104           ,1.0000    ,0.7500    
914            ,310455         ,2              ,2              ,304031         ,3104           ,1.0000    ,0.7500    
915            ,310455         ,2              ,2              ,304031         ,3104           ,1.0000    ,0.7500    
916            ,310455         ,2              ,2              ,304031         ,3104           ,1.0000    ,0.7500    
917            ,310455         ,2              ,2              ,304031         ,3104           ,1.0000    ,0.7500    
918            ,310455         ,2              ,2              ,304031         ,3104           ,1.0000    ,0.7500    
919            ,310455         ,2              ,2              ,304031         ,3104           ,1.0000    ,0.7500    
920            ,310455         ,1              ,2              ,304032         ,3104           ,0.5000    ,0.6667    
921            ,310455         ,1              ,2              ,304032         ,3104           ,0.5000    ,0.6667    
922            ,310455         ,1              ,2              ,304032         ,3104           ,0.5000    ,0.6667    
923            ,310455         ,1              ,2              ,304032         ,3104           ,0.5000    ,0.6667    
924            ,310455         ,1              ,1              ,304033         ,3104           ,1.0000    ,0.5000    
925            ,310455         ,1              ,1              ,304033         ,3104           ,1.0000    ,0.5000    
926            ,310455         ,0              ,2              ,304033         ,3104           ,0.0000    ,0.5000    
927            ,310455         ,0              ,2              ,304033         ,3104           ,0.0000    ,0.5000    
928            ,310455         ,0              ,2              ,304033         ,3104           ,0.0000    ,0.5000    
929            ,310455         ,0              ,2              ,304033         ,3104           ,0.0000    ,0.5000    
930            ,310455         ,0              ,2              ,304033         ,3104           ,0.0000    ,0.5000    
931            ,310455         ,0              ,2              ,304033         ,3104           ,0.0000    ,0.5000    
932            ,310455         ,0              ,2              ,304033         ,3104           ,0.0000    ,0.5000    
933            ,310455         ,0              ,2              ,304033         ,3104           ,0.0000    ,0.5000    
934            ,310455         ,0              ,2              ,304033         ,3104           ,0.0000    ,0.5000    
935            ,310455         ,0              ,2              ,304033         ,3104           ,0.0000    ,0.5000    
936            ,310455         ,0              ,2              ,304033         ,3104           ,0.0000    ,0.5000    
937            ,310455         ,0              ,2              ,304033         ,3104           ,0.0000    ,0.5000    
938            ,310455         ,0              ,2              ,304033         ,3104           ,0.0000    ,0.5000    
939            ,310454         ,1              ,2              ,304033         ,3104           ,0.5000    ,0.6667    
940            ,310454         ,1              ,1              ,304034         ,3104           ,1.0000    ,0.5000    
941            ,310454         ,1              ,1              ,304034         ,3104           ,1.0000    ,0.5000    
942            ,310454         ,1              ,1              ,304034         ,3104           ,1.0000    ,0.5000    
943            ,310454         ,1              ,1              ,304034         ,3104           ,1.0000    ,0.5000    
944            ,310454         ,1              ,1              ,304034         ,3104           ,1.0000    ,0.5000    
945            ,310452         ,3              ,1              ,304034         ,3104           ,3.0000    ,0.7500    
946            ,310452         ,3              ,0              ,304035         ,3104           ,0.0000    ,0.6667    
947            ,310452         ,3              ,0              ,304035         ,3104           ,0.0000    ,0.6667    
948            ,310452         ,3              ,0              ,304035         ,3104           ,0.0000    ,0.6667    
949            ,310452         ,3              ,0              ,304035         ,3104           ,0.0000    ,0.6667    
950            ,310452         ,3              ,0              ,304035         ,3104           ,0.0000    ,0.6667    
951            ,310452         ,3              ,0              ,304035         ,3104           ,0.0000    ,0.6667    
952            ,310452         ,3              ,0              ,304035         ,3104           ,0.0000    ,0.6667    
953            ,310452         ,2              ,1              ,304035         ,3104           ,2.0000    ,0.6667    
954            ,310452         ,2              ,1              ,304035         ,3104           ,2.0000    ,0.6667    
955            ,310452         ,2              ,1              ,304035         ,3104           ,2.0000    ,0.6667    
956            ,310452         ,2              ,1              ,304035         ,3104           ,2.0000    ,0.6667    
957            ,310452         ,2              ,1              ,304035         ,3104           ,2.0000    ,0.6667    
958            ,310451         ,3              ,1              ,304035         ,3104           ,3.0000    ,0.7500    
959            ,310451         ,1              ,3              ,304035         ,3104           ,0.3333    ,0.7500    
960            ,310451         ,1              ,3              ,304035         ,3104           ,0.3333    ,0.7500    
961            ,310450         ,2              ,3              ,304035         ,3104           ,0.6667    ,0.8000    
962            ,310450         ,2              ,3              ,304035         ,3104           ,0.6667    ,0.8000    
963            ,310450         ,2              ,3              ,304035         ,3104           ,0.6667    ,0.8000    
964            ,310449         ,3              ,3              ,304035         ,3104           ,1.0000    ,0.6667    
965            ,310449         ,3              ,3              ,304035         ,3104           ,1.0000    ,0.6667    
966            ,310449         ,3              ,3              ,304035         ,3104           ,1.0000    ,0.6667    
967            ,310449         ,3              ,3              ,304035         ,3104           ,1.0000    ,0.6667    
968            ,310449         ,3              ,3              ,304035         ,3104           ,1.0000    ,0.6667    
969            ,310449         ,3              ,3              ,304035         ,3104           ,1.0000    ,0.6667    
970            ,310449         ,3              ,3              ,304035         ,3104           ,1.0000    ,0.6667    
971            ,310449         ,3              ,3              ,304035         ,3104           ,1.0000    ,0.6667    
972            ,310449         ,2              ,4              ,304035         ,3104           ,0.5000    ,0.6667    
973            ,310449         ,2              ,3              ,304036         ,3104           ,0.6667    ,0.8000    
974            ,310449         ,2              ,3              ,304036         ,3104           ,0.6667    ,0.8000    
975            ,310449         ,1              ,4              ,304036         ,3104           ,0.2500    ,0.8000    
976            ,310449         ,1              ,4              ,304036         ,3104           ,0.2500    ,0.8000    
977            ,310449         ,1              ,4              ,304036         ,3104           ,0.2500    ,0.8000    
978            ,310449         ,0              ,5              ,304036         ,3104           ,0.0000    ,0.8000    
979            ,310449         ,0              ,3              ,304038         ,3104           ,0.0000    ,0.6667    
980            ,310449         ,0              ,3              ,304038         ,3104           ,0.0000    ,0.6667    
981            ,310449         ,0              ,3              ,304038         ,3104           ,0.0000    ,0.6667    
982            ,310449         ,0              ,3              ,304038         ,3104           ,0.0000    ,0.6667    
983            ,310449         ,0              ,3              ,304038         ,3104           ,0.0000    ,0.6667    
984            ,310449         ,0              ,3              ,304038         ,3104           ,0.0000    ,0.6667    
985            ,310449         ,0              ,3              ,304038         ,3104           ,0.0000    ,0.6667    
986            ,310449         ,0              ,3              ,304038         ,3104           ,0.0000    ,0.6667    
987            ,310449         ,0              ,3              ,304038         ,3104           ,0.0000    ,0.6667    
988            ,310448         ,1              ,3              ,304038         ,3104           ,0.3333    ,0.7500    
989            ,310448         ,1              ,3              ,304038         ,3104           ,0.3333    ,0.7500    
990            ,310447         ,2              ,3              ,304038         ,3104           ,0.6667    ,0.8000    
991            ,310447         ,2              ,3              ,304038         ,3104           ,0.6667    ,0.8000    
992            ,310447         ,2              ,2              ,304039         ,3104           ,1.0000    ,0.7500    
993            ,310446         ,3              ,2              ,304039         ,3104           ,1.5000    ,0.8000    
994            ,310446         ,3              ,2              ,304039         ,3104           ,1.5000    ,0.8000    
995            ,310446         ,3              ,1              ,304040         ,3104           ,3.0000    ,0.7500    
996            ,310446         ,3              ,1              ,304040         ,3104           ,3.0000    ,0.7500    
997            ,310446         ,3              ,1              ,304040         ,3104           ,3.0000    ,0.7500    
998            ,310446         ,3              ,0              ,304041         ,3104           ,0.0000    ,0.6667    
999            ,310446         ,3              ,0              ,304041         ,3104           ,0.0000    ,0.6667    
1000           ,310446         ,3              ,0              ,304041         ,3104           ,0.0000    ,0.6667    
1001           ,310446         ,3              ,0              ,304041         ,3104           ,0.0000    ,0.6667    
1002           ,310446         ,2              ,1              ,304041         ,3104           ,2.0000    ,0.6667    
1003           ,310446         ,2              ,1              ,304041         ,3104           ,2.0000    ,0.6667    
1004           ,310446         ,1              ,2              ,304041         ,3104           ,0.5000    ,0.6667    
1005           ,310446         ,1              ,2              ,304041         ,3104           ,0.5000    ,0.6667    
1006           ,310445         ,2              ,2              ,304041         ,3104           ,1.0000    ,0.7500    
1007           ,310445         ,1              ,3              ,304041         ,3104           ,0.3333    ,0.7500    
1008           ,310445         ,1              ,3              ,304041         ,3104           ,0.3333    ,0.7500    
1009           ,310445         ,1              ,3              ,304041         ,3104           ,0.3333    ,0.7500    
1010           ,310445         ,1              ,3              ,304041         ,3104           ,0.3333    ,0.7500    
1011           ,310445         ,1              ,3              ,304041         ,3104           ,0.3333    ,0.7500    
1012           ,310445         ,1              ,3              ,304041         ,3104           ,0.3333    ,0.7500    
1013           ,310445         ,1              ,3              ,304041         ,3104           ,0.3333    ,0.7500    
1014           ,310445         ,1              ,3              ,304041         ,3104           ,0.3333    ,0.7500    
1015           ,310445         ,1              ,3              ,304041         ,3104           ,0.3333    ,0.7500    
1016           ,310445         ,1              ,3              ,304041         ,3104           ,0.3333    ,0.7500    
1017           ,310445         ,1              ,3              ,304041         ,3104           ,0.3333    ,0.7500    
1018           ,310444         ,2              ,3              ,304041         ,3104           ,0.6667    ,0.8000    
1019           ,310444         ,2              ,3              ,304041         ,3104           ,0.6667    ,0.8000    
1020           ,310444         ,1              ,4              ,304041         ,3104           ,0.2500    ,0.8000    
1021           ,310444         ,1              ,4              ,304041         ,3104           ,0.2500    ,0.8000    
1022           ,310444         ,1              ,3              ,304042         ,3104           ,0.3333    ,0.7500    
1023           ,310444         ,1              ,3              ,304042         ,3104           ,0.3333    ,0.7500    
1024           ,310444         ,1              ,2              ,304043         ,3104           ,0.5000    ,0.6667    
1025           ,310444         ,1              ,2              ,304043         ,3104           ,0.5000    ,0.6667    
1026           ,310444         ,1              ,2              ,304043         ,3104           ,0.5000    ,0.6667    
1027           ,310444         ,1              ,1              ,304044         ,3104           ,1.0000    ,0.5000    
1028           ,310444         ,1              ,1              ,304044         ,3104           ,1.0000    ,0.5000    
1029           ,310444         ,1              ,1              ,304044         ,3104           ,1.0000    ,0.5000    
1030           ,310444         ,1              ,1              ,304044         ,3104           ,1.0000    ,0.5000    
1031           ,310444         ,1              ,1              ,304044         ,3104           ,1.0000    ,0.5000    
1032           ,310444         ,0              ,2              ,304044         ,3104           ,0.0000    ,0.5000    
1033           ,310444         ,0              ,2              ,304044         ,3104           ,0.0000    ,0.5000    
1034           ,310443         ,1              ,2              ,304044         ,3104           ,0.5000    ,0.6667    
1035           ,310443         ,1              ,2              ,304044         ,3104           ,0.5000    ,0.6667    
1036           ,310442         ,2              ,2              ,304044         ,3104           ,1.0000    ,0.7500    
1037           ,310441         ,3              ,2              ,304044         ,3104           ,1.5000    ,0.8000    
1038           ,310441         ,3              ,2              ,304044         ,3104           ,1.5000    ,0.8000    
1039           ,310441         ,3              ,2              ,304044         ,3104           ,1.5000    ,0.8000    
1040           ,310441         ,3              ,1              ,304045         ,3104           ,3.0000    ,0.7500    
1041           ,310441         ,3              ,1              ,304045         ,3104           ,3.0000    ,0.7500    
1042           ,310441         ,3              ,1              ,304045         ,3104           ,3.0000    ,0.7500    
1043           ,310441         ,3              ,1              ,304045         ,3104           ,3.0000    ,0.7500    
1044           ,310441         ,3              ,1              ,304045         ,3104           ,3.0000    ,0.7500    
1045           ,310441         ,3              ,1              ,304045         ,3104           ,3.0000    ,0.7500    
1046           ,310441         ,3              ,1              ,304045         ,3104           ,3.0000    ,0.7500    
1047           ,310441         ,3              ,1              ,304045         ,3104           ,3.0000    ,0.7500    
1048           ,310441         ,2              ,2              ,304045         ,3104           ,1.0000    ,0.7500    
1049           ,310440         ,3              ,2              ,304045         ,3104           ,1.5000    ,0.8000    
1050           ,310440         ,2              ,3              ,304045         ,3104           ,0.6667    ,0.8000    
1051           ,310440         ,1              ,4              ,304045         ,3104           ,0.2500    ,0.8000    
1052           ,310440         ,1              ,3              ,304046         ,3104           ,0.3333    ,0.7500    
1053           ,310440         ,1              ,3              ,304046         ,3104           ,0.3333    ,0.7500    
1054           ,310440         ,1              ,3              ,304046         ,3104           ,0.3333    ,0.7500    
1055           ,310440         ,1              ,3              ,304046         ,3104           ,0.3333    ,0.7500    
1056           ,310440         ,1              ,3              ,304046         ,3104           ,0.3333    ,0.7500    
1057           ,310440         ,1              ,3              ,304046         ,3104           ,0.3333    ,0.7500    
1058           ,310440         ,1              ,3              ,304046         ,3104           ,0.3333    ,0.7500    
1059           ,310440         ,1              ,3              ,304046         ,3104           ,0.3333    ,0.7500    
1060           ,310440         ,1              ,3              ,304046         ,3104           ,0.3333    ,0.7500    
1061           ,310440         ,1              ,3              ,304046         ,3104           ,0.3333    ,0.7500    
1062           ,310440         ,1              ,3              ,304046         ,3104           ,0.3333    ,0.7500    
1063           ,310440         ,0              ,4              ,304046         ,3104           ,0.0000    ,0.7500    
1064           ,310440         ,0              ,4              ,304046         ,3104           ,0.0000    ,0.7500    
1065           ,310440         ,0              ,4              ,304046         ,3104           ,0.0000    ,0.7500    
1066           ,310440         ,0              ,4              ,304046         ,3104           ,0.0000    ,0.7500    
1067           ,310440         ,0              ,4              ,304046         ,3104           ,0.0000    ,0.7500    
1068           ,310440         ,0              ,3              ,304047         ,3104           ,0.0000    ,0.6667    
1069           ,310440         ,0              ,3              ,304047         ,3104           ,0.0000    ,0.6667    
1070           ,310440         ,0              ,2              ,304048         ,3104           ,0.0000    ,0.5000    
1071           ,310440         ,0              ,1              ,304049         ,3104           ,0.0000    ,0.0000    
1072           ,310440         ,0              ,1              ,304049         ,3104           ,0.0000    ,0.0000    
1073           ,310440         ,0              ,1              ,304049         ,3104           ,0.0000    ,0.0000    
1074           ,310440         ,0              ,1              ,304049         ,3104           ,0.0000    ,0.0000    
1075           ,310439         ,1              ,1              ,304049         ,3104           ,1.0000    ,0.5000    
1076           ,310438         ,2              ,1              ,304049         ,3104           ,2.0000    ,0.6667    
1077           ,310438         ,2              ,1              ,304049         ,3104           ,2.0000    ,0.6667    
1078           ,310438         ,2              ,1              ,304049         ,3104           ,2.0000    ,0.6667    
1079           ,310438         ,2              ,1              ,304049         ,3104           ,2.0000    ,0.6667    
1080           ,310438         ,2              ,1              ,304049         ,3104           ,2.0000    ,0.6667    
1081           ,310438         ,2              ,1              ,304049         ,3104           ,2.0000    ,0.6667    
1082           ,310438         ,2              ,1              ,304049         ,3104           ,2.0000    ,0.6667    
1083           ,310438         ,2              ,0              ,304050         ,3104           ,0.0000    ,0.5000    
