class edu.neu.info6205.model.Virus
name,Covid-19
R,0.0
superSpreaderRate,0.01
infectiousRadius,200.0
infectiousRate,0.4
recoveryRate,0.99
incidenceRate,0.8
latentPeriod,14.0
infectiousPeriod,20.0
class edu.neu.info6205.model.Residence
name,Boston
virus,edu.neu.info6205.model.Virus@29453f44
population,617594
density,5381.0
radius,10713.220361013016
residents,[Ledu.neu.info6205.model.Person;@5cad8086
susceptible,617584
exposed,0
infected,10
removed,0
dead,0
drawRadius,400.0
drawX,410.0
drawY,410.0
scale,0.03733704586677399
random,java.util.Random@61bbe9ba
class edu.neu.info6205.model.Measure
name,Boston-Measure
enable,true
barrierRate,0.5
maskUseRate,1.0
maskEffectiveness,0.8
contactTracking,0.3
vaccine,0
vaccineEffectiveness,0.8
virusTesting,0
quarantineRate,0.5
Days           ,Susceptible    ,Exposed        ,Infected       ,Recovered      ,Dead           ,R         ,K         
1064           ,298500         ,21             ,48             ,315776         ,3249           ,0.4375    ,0.7971    
1065           ,298498         ,19             ,49             ,315779         ,3249           ,0.3878    ,0.7941    
1066           ,298498         ,18             ,49             ,315780         ,3249           ,0.3673    ,0.7910    
1067           ,298496         ,20             ,45             ,315784         ,3249           ,0.4444    ,0.8000    
1068           ,298496         ,17             ,47             ,315785         ,3249           ,0.3617    ,0.7969    
1069           ,298493         ,19             ,46             ,315787         ,3249           ,0.4130    ,0.8000    
1070           ,298491         ,19             ,45             ,315790         ,3249           ,0.4222    ,0.7969    
1071           ,298490         ,19             ,43             ,315793         ,3249           ,0.4419    ,0.7903    
1072           ,298489         ,19             ,39             ,315798         ,3249           ,0.4872    ,0.7931    
1073           ,298484         ,24             ,37             ,315800         ,3249           ,0.6486    ,0.7869    
1074           ,298483         ,24             ,36             ,315802         ,3249           ,0.6667    ,0.8000    
1075           ,298482         ,25             ,34             ,315804         ,3249           ,0.7353    ,0.7966    
1076           ,298480         ,24             ,34             ,315807         ,3249           ,0.7059    ,0.7931    
1077           ,298477         ,25             ,33             ,315810         ,3249           ,0.7576    ,0.7931    
1078           ,298476         ,24             ,33             ,315812         ,3249           ,0.7273    ,0.7895    
1079           ,298475         ,23             ,33             ,315814         ,3249           ,0.6970    ,0.7857    
1080           ,298475         ,23             ,33             ,315814         ,3249           ,0.6970    ,0.7857    
1081           ,298475         ,21             ,31             ,315818         ,3249           ,0.6774    ,0.7885    
1082           ,298474         ,22             ,29             ,315819         ,3250           ,0.7586    ,0.7843    
1083           ,298473         ,20             ,30             ,315821         ,3250           ,0.6667    ,0.8000    
1084           ,298471         ,20             ,30             ,315823         ,3250           ,0.6667    ,0.8000    
1085           ,298470         ,20             ,27             ,315827         ,3250           ,0.7407    ,0.7872    
1086           ,298469         ,20             ,27             ,315828         ,3250           ,0.7407    ,0.7872    
1087           ,298468         ,16             ,32             ,315828         ,3250           ,0.5000    ,0.7917    
1088           ,298468         ,15             ,30             ,315831         ,3250           ,0.5000    ,0.8000    
1089           ,298468         ,14             ,30             ,315832         ,3250           ,0.4667    ,0.7955    
1090           ,298467         ,13             ,30             ,315834         ,3250           ,0.4333    ,0.7907    
1091           ,298467         ,10             ,32             ,315835         ,3250           ,0.3125    ,0.7857    
1092           ,298464         ,12             ,32             ,315836         ,3250           ,0.3750    ,0.7955    
1093           ,298463         ,12             ,33             ,315836         ,3250           ,0.3636    ,0.8000    
1094           ,298463         ,12             ,32             ,315837         ,3250           ,0.3750    ,0.7955    
1095           ,298461         ,14             ,32             ,315837         ,3250           ,0.4375    ,0.7826    
1096           ,298461         ,13             ,30             ,315840         ,3250           ,0.4333    ,0.7907    
1097           ,298456         ,17             ,29             ,315842         ,3250           ,0.5862    ,0.7826    
1098           ,298456         ,15             ,29             ,315844         ,3250           ,0.5172    ,0.7955    
1099           ,298453         ,17             ,28             ,315846         ,3250           ,0.6071    ,0.8000    
1100           ,298453         ,16             ,29             ,315846         ,3250           ,0.5517    ,0.8000    
1101           ,298453         ,15             ,28             ,315848         ,3250           ,0.5357    ,0.7907    
1102           ,298453         ,15             ,28             ,315848         ,3250           ,0.5357    ,0.7907    
1103           ,298453         ,15             ,25             ,315851         ,3250           ,0.6000    ,0.8000    
1104           ,298452         ,15             ,24             ,315853         ,3250           ,0.6250    ,0.7949    
1105           ,298450         ,17             ,23             ,315854         ,3250           ,0.7391    ,0.8000    
1106           ,298450         ,14             ,25             ,315855         ,3250           ,0.5600    ,0.7949    
1107           ,298448         ,15             ,21             ,315860         ,3250           ,0.7143    ,0.7778    
1108           ,298446         ,17             ,20             ,315861         ,3250           ,0.8500    ,0.7838    
1109           ,298443         ,18             ,21             ,315862         ,3250           ,0.8571    ,0.7949    
1110           ,298441         ,20             ,19             ,315864         ,3250           ,1.0526    ,0.7949    
1111           ,298440         ,16             ,21             ,315867         ,3250           ,0.7619    ,0.7838    
1112           ,298440         ,16             ,20             ,315868         ,3250           ,0.8000    ,0.7778    
1113           ,298440         ,13             ,22             ,315869         ,3250           ,0.5909    ,0.8000    
1114           ,298439         ,14             ,22             ,315869         ,3250           ,0.6364    ,0.7778    
1115           ,298439         ,14             ,22             ,315869         ,3250           ,0.6364    ,0.7778    
1116           ,298439         ,14             ,21             ,315870         ,3250           ,0.6667    ,0.8000    
1117           ,298438         ,15             ,20             ,315871         ,3250           ,0.7500    ,0.8000    
1118           ,298437         ,15             ,19             ,315873         ,3250           ,0.7895    ,0.7941    
1119           ,298436         ,14             ,20             ,315874         ,3250           ,0.7000    ,0.7941    
1120           ,298435         ,15             ,19             ,315875         ,3250           ,0.7895    ,0.7941    
1121           ,298435         ,13             ,20             ,315876         ,3250           ,0.6500    ,0.7879    
1122           ,298435         ,11             ,22             ,315876         ,3250           ,0.5000    ,0.7879    
1123           ,298434         ,9              ,25             ,315876         ,3250           ,0.3600    ,0.7941    
1124           ,298431         ,10             ,26             ,315877         ,3250           ,0.3846    ,0.7778    
1125           ,298429         ,11             ,27             ,315877         ,3250           ,0.4074    ,0.7895    
1126           ,298429         ,11             ,24             ,315880         ,3250           ,0.4583    ,0.8000    
1127           ,298426         ,14             ,23             ,315881         ,3250           ,0.6087    ,0.7838    
1128           ,298426         ,13             ,24             ,315881         ,3250           ,0.5417    ,0.7838    
1129           ,298424         ,15             ,22             ,315883         ,3250           ,0.6818    ,0.7838    
1130           ,298423         ,16             ,22             ,315883         ,3250           ,0.7273    ,0.7895    
1131           ,298423         ,15             ,18             ,315888         ,3250           ,0.8333    ,0.7879    
1132           ,298422         ,15             ,19             ,315888         ,3250           ,0.7895    ,0.7941    
1133           ,298420         ,16             ,17             ,315891         ,3250           ,0.9412    ,0.7879    
1134           ,298419         ,16             ,18             ,315891         ,3250           ,0.8889    ,0.7941    
1135           ,298419         ,16             ,18             ,315891         ,3250           ,0.8889    ,0.7941    
1136           ,298418         ,17             ,18             ,315891         ,3250           ,0.9444    ,0.8000    
1137           ,298417         ,17             ,19             ,315891         ,3250           ,0.8947    ,0.7778    
1138           ,298416         ,15             ,21             ,315892         ,3250           ,0.7143    ,0.7778    
1139           ,298416         ,13             ,21             ,315894         ,3250           ,0.6190    ,0.7941    
1140           ,298416         ,13             ,21             ,315894         ,3250           ,0.6190    ,0.7941    
1141           ,298414         ,12             ,22             ,315896         ,3250           ,0.5455    ,0.7941    
1142           ,298414         ,12             ,20             ,315898         ,3250           ,0.6000    ,0.7813    
1143           ,298412         ,12             ,19             ,315901         ,3250           ,0.6316    ,0.7742    
1144           ,298411         ,12             ,18             ,315903         ,3250           ,0.6667    ,0.8000    
1145           ,298411         ,12             ,17             ,315904         ,3250           ,0.7059    ,0.7931    
1146           ,298411         ,11             ,18             ,315904         ,3250           ,0.6111    ,0.7931    
1147           ,298409         ,11             ,20             ,315904         ,3250           ,0.5500    ,0.7742    
1148           ,298407         ,12             ,20             ,315905         ,3250           ,0.6000    ,0.7813    
1149           ,298406         ,13             ,20             ,315905         ,3250           ,0.6500    ,0.7879    
1150           ,298406         ,12             ,21             ,315905         ,3250           ,0.5714    ,0.7879    
1151           ,298403         ,14             ,21             ,315906         ,3250           ,0.6667    ,0.8000    
1152           ,298402         ,14             ,21             ,315907         ,3250           ,0.6667    ,0.8000    
1153           ,298402         ,14             ,20             ,315908         ,3250           ,0.7000    ,0.7941    
1154           ,298401         ,15             ,19             ,315909         ,3250           ,0.7895    ,0.7941    
1155           ,298400         ,14             ,21             ,315909         ,3250           ,0.6667    ,0.8000    
1156           ,298400         ,14             ,21             ,315909         ,3250           ,0.6667    ,0.8000    
1157           ,298399         ,13             ,22             ,315910         ,3250           ,0.5909    ,0.8000    
1158           ,298399         ,12             ,20             ,315913         ,3250           ,0.6000    ,0.7813    
1159           ,298399         ,12             ,18             ,315915         ,3250           ,0.6667    ,0.8000    
1160           ,298398         ,13             ,18             ,315915         ,3250           ,0.7222    ,0.7742    
1161           ,298398         ,11             ,17             ,315918         ,3250           ,0.6471    ,0.7857    
1162           ,298397         ,10             ,19             ,315918         ,3250           ,0.5263    ,0.7931    
1163           ,298397         ,9              ,18             ,315920         ,3250           ,0.5000    ,0.7778    
1164           ,298397         ,9              ,17             ,315921         ,3250           ,0.5294    ,0.7692    
1165           ,298397         ,6              ,20             ,315921         ,3250           ,0.3000    ,0.7692    
1166           ,298396         ,6              ,20             ,315922         ,3250           ,0.3000    ,0.7692    
1167           ,298395         ,7              ,18             ,315924         ,3250           ,0.3889    ,0.8000    
1168           ,298394         ,7              ,18             ,315925         ,3250           ,0.3889    ,0.8000    
1169           ,298391         ,9              ,19             ,315925         ,3250           ,0.4737    ,0.7857    
1170           ,298391         ,9              ,18             ,315926         ,3250           ,0.5000    ,0.7778    
1171           ,298391         ,8              ,18             ,315927         ,3250           ,0.4444    ,0.7692    
1172           ,298391         ,8              ,17             ,315928         ,3250           ,0.4706    ,0.8000    
1173           ,298391         ,8              ,17             ,315928         ,3250           ,0.4706    ,0.8000    
1174           ,298390         ,8              ,18             ,315928         ,3250           ,0.4444    ,0.7692    
1175           ,298390         ,8              ,16             ,315929         ,3251           ,0.5000    ,0.7917    
1176           ,298390         ,7              ,17             ,315929         ,3251           ,0.4118    ,0.7917    
1177           ,298390         ,7              ,15             ,315931         ,3251           ,0.4667    ,0.7727    
1178           ,298390         ,7              ,14             ,315932         ,3251           ,0.5000    ,0.7619    
1179           ,298390         ,7              ,14             ,315932         ,3251           ,0.5000    ,0.7619    
1180           ,298390         ,6              ,15             ,315932         ,3251           ,0.4000    ,0.7619    
1181           ,298389         ,6              ,14             ,315934         ,3251           ,0.4286    ,0.8000    
1182           ,298387         ,7              ,13             ,315936         ,3251           ,0.5385    ,0.8000    
1183           ,298387         ,4              ,15             ,315937         ,3251           ,0.2667    ,0.7895    
1184           ,298384         ,7              ,15             ,315937         ,3251           ,0.4667    ,0.7727    
1185           ,298384         ,7              ,12             ,315940         ,3251           ,0.5833    ,0.7895    
1186           ,298384         ,7              ,11             ,315941         ,3251           ,0.6364    ,0.7778    
1187           ,298384         ,7              ,11             ,315941         ,3251           ,0.6364    ,0.7778    
1188           ,298384         ,6              ,11             ,315942         ,3251           ,0.5455    ,0.7647    
1189           ,298384         ,6              ,10             ,315943         ,3251           ,0.6000    ,0.7500    
1190           ,298384         ,6              ,10             ,315943         ,3251           ,0.6000    ,0.7500    
1191           ,298384         ,6              ,9              ,315944         ,3251           ,0.6667    ,0.8000    
1192           ,298382         ,8              ,9              ,315944         ,3251           ,0.8889    ,0.7647    
1193           ,298382         ,8              ,9              ,315944         ,3251           ,0.8889    ,0.7647    
1194           ,298381         ,9              ,8              ,315945         ,3251           ,1.1250    ,0.7647    
1195           ,298381         ,8              ,9              ,315945         ,3251           ,0.8889    ,0.7647    
1196           ,298381         ,6              ,10             ,315946         ,3251           ,0.6000    ,0.7500    
1197           ,298380         ,7              ,10             ,315946         ,3251           ,0.7000    ,0.7647    
1198           ,298380         ,4              ,13             ,315946         ,3251           ,0.3077    ,0.7647    
1199           ,298380         ,4              ,13             ,315946         ,3251           ,0.3077    ,0.7647    
1200           ,298379         ,5              ,12             ,315947         ,3251           ,0.4167    ,0.7647    
1201           ,298378         ,6              ,11             ,315948         ,3251           ,0.5455    ,0.7647    
1202           ,298378         ,6              ,10             ,315949         ,3251           ,0.6000    ,0.7500    
1203           ,298377         ,7              ,7              ,315952         ,3251           ,1.0000    ,0.7857    
1204           ,298377         ,7              ,7              ,315952         ,3251           ,1.0000    ,0.7857    
1205           ,298376         ,8              ,7              ,315952         ,3251           ,1.1429    ,0.8000    
1206           ,298376         ,6              ,9              ,315952         ,3251           ,0.6667    ,0.8000    
1207           ,298376         ,6              ,9              ,315952         ,3251           ,0.6667    ,0.8000    
1208           ,298375         ,6              ,9              ,315953         ,3251           ,0.6667    ,0.8000    
1209           ,298375         ,6              ,9              ,315953         ,3251           ,0.6667    ,0.8000    
1210           ,298375         ,6              ,9              ,315953         ,3251           ,0.6667    ,0.8000    
1211           ,298375         ,5              ,10             ,315953         ,3251           ,0.5000    ,0.8000    
1212           ,298375         ,5              ,10             ,315953         ,3251           ,0.5000    ,0.8000    
1213           ,298375         ,5              ,10             ,315953         ,3251           ,0.5000    ,0.8000    
1214           ,298375         ,4              ,11             ,315953         ,3251           ,0.3636    ,0.8000    
1215           ,298375         ,3              ,11             ,315954         ,3251           ,0.2727    ,0.7857    
1216           ,298375         ,3              ,9              ,315956         ,3251           ,0.3333    ,0.7500    
1217           ,298375         ,2              ,10             ,315956         ,3251           ,0.2000    ,0.7500    
1218           ,298374         ,3              ,7              ,315959         ,3251           ,0.4286    ,0.8000    
1219           ,298374         ,2              ,8              ,315959         ,3251           ,0.2500    ,0.8000    
1220           ,298372         ,4              ,8              ,315959         ,3251           ,0.5000    ,0.7500    
1221           ,298372         ,4              ,8              ,315959         ,3251           ,0.5000    ,0.7500    
1222           ,298372         ,3              ,9              ,315959         ,3251           ,0.3333    ,0.7500    
1223           ,298372         ,3              ,9              ,315959         ,3251           ,0.3333    ,0.7500    
1224           ,298371         ,4              ,9              ,315959         ,3251           ,0.4444    ,0.7692    
1225           ,298370         ,5              ,9              ,315959         ,3251           ,0.5556    ,0.7857    
1226           ,298369         ,6              ,7              ,315961         ,3251           ,0.8571    ,0.7692    
1227           ,298369         ,6              ,7              ,315961         ,3251           ,0.8571    ,0.7692    
1228           ,298368         ,7              ,6              ,315962         ,3251           ,1.1667    ,0.7692    
1229           ,298368         ,7              ,6              ,315962         ,3251           ,1.1667    ,0.7692    
1230           ,298368         ,7              ,6              ,315962         ,3251           ,1.1667    ,0.7692    
1231           ,298368         ,7              ,5              ,315963         ,3251           ,1.4000    ,0.7500    
1232           ,298367         ,7              ,6              ,315963         ,3251           ,1.1667    ,0.7692    
1233           ,298367         ,7              ,6              ,315963         ,3251           ,1.1667    ,0.7692    
1234           ,298367         ,5              ,7              ,315964         ,3251           ,0.7143    ,0.7500    
1235           ,298366         ,6              ,6              ,315965         ,3251           ,1.0000    ,0.7500    
1236           ,298365         ,7              ,6              ,315965         ,3251           ,1.1667    ,0.7692    
1237           ,298365         ,7              ,5              ,315966         ,3251           ,1.4000    ,0.7500    
1238           ,298365         ,6              ,6              ,315966         ,3251           ,1.0000    ,0.7500    
1239           ,298365         ,5              ,6              ,315967         ,3251           ,0.8333    ,0.7273    
1240           ,298365         ,4              ,7              ,315967         ,3251           ,0.5714    ,0.7273    
1241           ,298365         ,4              ,7              ,315967         ,3251           ,0.5714    ,0.7273    
1242           ,298365         ,3              ,7              ,315968         ,3251           ,0.4286    ,0.8000    
1243           ,298364         ,4              ,7              ,315968         ,3251           ,0.5714    ,0.7273    
1244           ,298363         ,5              ,7              ,315968         ,3251           ,0.7143    ,0.7500    
1245           ,298362         ,6              ,7              ,315968         ,3251           ,0.8571    ,0.7692    
1246           ,298362         ,5              ,8              ,315968         ,3251           ,0.6250    ,0.7692    
1247           ,298362         ,5              ,8              ,315968         ,3251           ,0.6250    ,0.7692    
1248           ,298361         ,6              ,8              ,315968         ,3251           ,0.7500    ,0.7857    
1249           ,298361         ,5              ,9              ,315968         ,3251           ,0.5556    ,0.7857    
1250           ,298360         ,5              ,10             ,315968         ,3251           ,0.5000    ,0.8000    
1251           ,298359         ,6              ,10             ,315968         ,3251           ,0.6000    ,0.7500    
1252           ,298359         ,6              ,9              ,315969         ,3251           ,0.6667    ,0.8000    
1253           ,298359         ,6              ,9              ,315969         ,3251           ,0.6667    ,0.8000    
1254           ,298359         ,6              ,7              ,315971         ,3251           ,0.8571    ,0.7692    
1255           ,298359         ,6              ,7              ,315971         ,3251           ,0.8571    ,0.7692    
1256           ,298359         ,6              ,7              ,315971         ,3251           ,0.8571    ,0.7692    
1257           ,298359         ,5              ,8              ,315971         ,3251           ,0.6250    ,0.7692    
1258           ,298358         ,5              ,8              ,315972         ,3251           ,0.6250    ,0.7692    
1259           ,298358         ,4              ,8              ,315973         ,3251           ,0.5000    ,0.7500    
1260           ,298358         ,4              ,7              ,315974         ,3251           ,0.5714    ,0.7273    
1261           ,298358         ,4              ,7              ,315974         ,3251           ,0.5714    ,0.7273    
1262           ,298358         ,3              ,7              ,315975         ,3251           ,0.4286    ,0.8000    
1263           ,298357         ,4              ,7              ,315975         ,3251           ,0.5714    ,0.7273    
1264           ,298357         ,3              ,8              ,315975         ,3251           ,0.3750    ,0.7273    
1265           ,298357         ,2              ,9              ,315975         ,3251           ,0.2222    ,0.7273    
1266           ,298356         ,3              ,8              ,315975         ,3252           ,0.3750    ,0.7273    
1267           ,298356         ,3              ,8              ,315975         ,3252           ,0.3750    ,0.7273    
1268           ,298356         ,3              ,8              ,315975         ,3252           ,0.3750    ,0.7273    
1269           ,298355         ,4              ,7              ,315976         ,3252           ,0.5714    ,0.7273    
1270           ,298355         ,4              ,6              ,315977         ,3252           ,0.6667    ,0.8000    
1271           ,298354         ,5              ,6              ,315977         ,3252           ,0.8333    ,0.7273    
1272           ,298354         ,4              ,7              ,315977         ,3252           ,0.5714    ,0.7273    
1273           ,298354         ,4              ,7              ,315977         ,3252           ,0.5714    ,0.7273    
1274           ,298353         ,5              ,7              ,315977         ,3252           ,0.7143    ,0.7500    
1275           ,298353         ,5              ,7              ,315977         ,3252           ,0.7143    ,0.7500    
1276           ,298353         ,5              ,7              ,315977         ,3252           ,0.7143    ,0.7500    
1277           ,298352         ,5              ,7              ,315978         ,3252           ,0.7143    ,0.7500    
1278           ,298352         ,5              ,6              ,315979         ,3252           ,0.8333    ,0.7273    
1279           ,298352         ,5              ,5              ,315980         ,3252           ,1.0000    ,0.8000    
1280           ,298352         ,4              ,6              ,315980         ,3252           ,0.6667    ,0.8000    
1281           ,298352         ,4              ,6              ,315980         ,3252           ,0.6667    ,0.8000    
1282           ,298352         ,4              ,5              ,315981         ,3252           ,0.8000    ,0.7778    
1283           ,298352         ,3              ,6              ,315981         ,3252           ,0.5000    ,0.7778    
1284           ,298352         ,3              ,5              ,315982         ,3252           ,0.6000    ,0.7500    
1285           ,298352         ,2              ,5              ,315983         ,3252           ,0.4000    ,0.7143    
1286           ,298352         ,2              ,5              ,315983         ,3252           ,0.4000    ,0.7143    
1287           ,298352         ,2              ,5              ,315983         ,3252           ,0.4000    ,0.7143    
1288           ,298352         ,1              ,6              ,315983         ,3252           ,0.1667    ,0.7143    
1289           ,298352         ,1              ,6              ,315983         ,3252           ,0.1667    ,0.7143    
1290           ,298352         ,1              ,6              ,315983         ,3252           ,0.1667    ,0.7143    
1291           ,298352         ,0              ,7              ,315983         ,3252           ,0.0000    ,0.7143    
1292           ,298352         ,0              ,6              ,315984         ,3252           ,0.0000    ,0.6667    
1293           ,298352         ,0              ,6              ,315984         ,3252           ,0.0000    ,0.6667    
1294           ,298352         ,0              ,6              ,315984         ,3252           ,0.0000    ,0.6667    
1295           ,298352         ,0              ,6              ,315984         ,3252           ,0.0000    ,0.6667    
1296           ,298352         ,0              ,6              ,315984         ,3252           ,0.0000    ,0.6667    
1297           ,298352         ,0              ,5              ,315985         ,3252           ,0.0000    ,0.8000    
1298           ,298352         ,0              ,5              ,315985         ,3252           ,0.0000    ,0.8000    
1299           ,298351         ,1              ,5              ,315985         ,3252           ,0.2000    ,0.6667    
1300           ,298351         ,1              ,4              ,315986         ,3252           ,0.2500    ,0.8000    
1301           ,298351         ,1              ,4              ,315986         ,3252           ,0.2500    ,0.8000    
1302           ,298351         ,1              ,4              ,315986         ,3252           ,0.2500    ,0.8000    
1303           ,298351         ,1              ,3              ,315987         ,3252           ,0.3333    ,0.7500    
1304           ,298350         ,2              ,3              ,315987         ,3252           ,0.6667    ,0.8000    
1305           ,298350         ,2              ,2              ,315988         ,3252           ,1.0000    ,0.7500    
1306           ,298350         ,2              ,2              ,315988         ,3252           ,1.0000    ,0.7500    
1307           ,298350         ,2              ,2              ,315988         ,3252           ,1.0000    ,0.7500    
1308           ,298350         ,2              ,1              ,315989         ,3252           ,2.0000    ,0.6667    
1309           ,298350         ,2              ,1              ,315989         ,3252           ,2.0000    ,0.6667    
1310           ,298350         ,2              ,1              ,315989         ,3252           ,2.0000    ,0.6667    
1311           ,298350         ,2              ,0              ,315990         ,3252           ,0.0000    ,0.5000    
1312           ,298350         ,2              ,0              ,315990         ,3252           ,0.0000    ,0.5000    
1313           ,298350         ,1              ,1              ,315990         ,3252           ,1.0000    ,0.5000    
1314           ,298350         ,1              ,1              ,315990         ,3252           ,1.0000    ,0.5000    
1315           ,298350         ,1              ,1              ,315990         ,3252           ,1.0000    ,0.5000    
1316           ,298350         ,1              ,1              ,315990         ,3252           ,1.0000    ,0.5000    
1317           ,298350         ,1              ,1              ,315990         ,3252           ,1.0000    ,0.5000    
1318           ,298350         ,0              ,2              ,315990         ,3252           ,0.0000    ,0.5000    
1319           ,298350         ,0              ,2              ,315990         ,3252           ,0.0000    ,0.5000    
1320           ,298350         ,0              ,2              ,315990         ,3252           ,0.0000    ,0.5000    
1321           ,298349         ,1              ,2              ,315990         ,3252           ,0.5000    ,0.6667    
1322           ,298349         ,1              ,2              ,315990         ,3252           ,0.5000    ,0.6667    
1323           ,298349         ,1              ,2              ,315990         ,3252           ,0.5000    ,0.6667    
1324           ,298348         ,2              ,2              ,315990         ,3252           ,1.0000    ,0.7500    
1325           ,298348         ,2              ,2              ,315990         ,3252           ,1.0000    ,0.7500    
1326           ,298348         ,2              ,2              ,315990         ,3252           ,1.0000    ,0.7500    
1327           ,298348         ,2              ,2              ,315990         ,3252           ,1.0000    ,0.7500    
1328           ,298347         ,3              ,2              ,315990         ,3252           ,1.5000    ,0.8000    
1329           ,298347         ,3              ,2              ,315990         ,3252           ,1.5000    ,0.8000    
1330           ,298347         ,3              ,2              ,315990         ,3252           ,1.5000    ,0.8000    
1331           ,298347         ,3              ,2              ,315990         ,3252           ,1.5000    ,0.8000    
1332           ,298347         ,3              ,2              ,315990         ,3252           ,1.5000    ,0.8000    
1333           ,298347         ,3              ,1              ,315991         ,3252           ,3.0000    ,0.7500    
1334           ,298347         ,3              ,1              ,315991         ,3252           ,3.0000    ,0.7500    
1335           ,298347         ,2              ,2              ,315991         ,3252           ,1.0000    ,0.7500    
1336           ,298347         ,2              ,2              ,315991         ,3252           ,1.0000    ,0.7500    
1337           ,298347         ,2              ,2              ,315991         ,3252           ,1.0000    ,0.7500    
1338           ,298347         ,1              ,2              ,315992         ,3252           ,0.5000    ,0.6667    
1339           ,298347         ,1              ,2              ,315992         ,3252           ,0.5000    ,0.6667    
1340           ,298346         ,2              ,2              ,315992         ,3252           ,1.0000    ,0.7500    
1341           ,298346         ,2              ,2              ,315992         ,3252           ,1.0000    ,0.7500    
1342           ,298346         ,1              ,3              ,315992         ,3252           ,0.3333    ,0.7500    
1343           ,298346         ,1              ,3              ,315992         ,3252           ,0.3333    ,0.7500    
1344           ,298346         ,1              ,3              ,315992         ,3252           ,0.3333    ,0.7500    
1345           ,298346         ,1              ,3              ,315992         ,3252           ,0.3333    ,0.7500    
1346           ,298346         ,1              ,3              ,315992         ,3252           ,0.3333    ,0.7500    
1347           ,298346         ,1              ,3              ,315992         ,3252           ,0.3333    ,0.7500    
1348           ,298346         ,1              ,3              ,315992         ,3252           ,0.3333    ,0.7500    
1349           ,298346         ,1              ,3              ,315992         ,3252           ,0.3333    ,0.7500    
1350           ,298346         ,1              ,3              ,315992         ,3252           ,0.3333    ,0.7500    
1351           ,298346         ,1              ,3              ,315992         ,3252           ,0.3333    ,0.7500    
1352           ,298346         ,1              ,3              ,315992         ,3252           ,0.3333    ,0.7500    
1353           ,298346         ,1              ,3              ,315992         ,3252           ,0.3333    ,0.7500    
1354           ,298346         ,0              ,4              ,315992         ,3252           ,0.0000    ,0.7500    
1355           ,298346         ,0              ,3              ,315993         ,3252           ,0.0000    ,0.6667    
1356           ,298346         ,0              ,3              ,315993         ,3252           ,0.0000    ,0.6667    
1357           ,298346         ,0              ,3              ,315993         ,3252           ,0.0000    ,0.6667    
1358           ,298346         ,0              ,2              ,315994         ,3252           ,0.0000    ,0.5000    
1359           ,298346         ,0              ,2              ,315994         ,3252           ,0.0000    ,0.5000    
1360           ,298346         ,0              ,2              ,315994         ,3252           ,0.0000    ,0.5000    
1361           ,298346         ,0              ,2              ,315994         ,3252           ,0.0000    ,0.5000    
1362           ,298346         ,0              ,1              ,315995         ,3252           ,0.0000    ,0.0000    
1363           ,298346         ,0              ,1              ,315995         ,3252           ,0.0000    ,0.0000    
1364           ,298346         ,0              ,1              ,315995         ,3252           ,0.0000    ,0.0000    
1365           ,298346         ,0              ,1              ,315995         ,3252           ,0.0000    ,0.0000    
1366           ,298346         ,0              ,1              ,315995         ,3252           ,0.0000    ,0.0000    
1367           ,298346         ,0              ,1              ,315995         ,3252           ,0.0000    ,0.0000    
1368           ,298346         ,0              ,1              ,315995         ,3252           ,0.0000    ,0.0000    
1369           ,298346         ,0              ,1              ,315995         ,3252           ,0.0000    ,0.0000    
1370           ,298346         ,0              ,1              ,315995         ,3252           ,0.0000    ,0.0000    
1371           ,298346         ,0              ,1              ,315995         ,3252           ,0.0000    ,0.0000    
1372           ,298345         ,1              ,1              ,315995         ,3252           ,1.0000    ,0.5000    
1373           ,298345         ,1              ,1              ,315995         ,3252           ,1.0000    ,0.5000    
1374           ,298345         ,1              ,0              ,315996         ,3252           ,0.0000    ,0.0000    
1375           ,298345         ,1              ,0              ,315996         ,3252           ,0.0000    ,0.0000    
1376           ,298345         ,1              ,0              ,315996         ,3252           ,0.0000    ,0.0000    
1377           ,298345         ,1              ,0              ,315996         ,3252           ,0.0000    ,0.0000    
1378           ,298345         ,1              ,0              ,315996         ,3252           ,0.0000    ,0.0000    
1379           ,298345         ,1              ,0              ,315996         ,3252           ,0.0000    ,0.0000    
1380           ,298345         ,1              ,0              ,315996         ,3252           ,0.0000    ,0.0000    
1381           ,298345         ,1              ,0              ,315996         ,3252           ,0.0000    ,0.0000    
1382           ,298345         ,1              ,0              ,315996         ,3252           ,0.0000    ,0.0000    
1383           ,298345         ,1              ,0              ,315996         ,3252           ,0.0000    ,0.0000    
1384           ,298345         ,1              ,0              ,315996         ,3252           ,0.0000    ,0.0000    
1385           ,298345         ,1              ,0              ,315996         ,3252           ,0.0000    ,0.0000    
1386           ,298345         ,0              ,1              ,315996         ,3252           ,0.0000    ,0.0000    
1387           ,298345         ,0              ,1              ,315996         ,3252           ,0.0000    ,0.0000    
1388           ,298345         ,0              ,1              ,315996         ,3252           ,0.0000    ,0.0000    
1389           ,298345         ,0              ,1              ,315996         ,3252           ,0.0000    ,0.0000    
1390           ,298344         ,1              ,1              ,315996         ,3252           ,1.0000    ,0.5000    
1391           ,298343         ,2              ,1              ,315996         ,3252           ,2.0000    ,0.6667    
1392           ,298343         ,2              ,1              ,315996         ,3252           ,2.0000    ,0.6667    
1393           ,298343         ,2              ,1              ,315996         ,3252           ,2.0000    ,0.6667    
